Prospect Id,First Name,Last Name,Email,Company,Last Activity Date,Campaign,Score,Grade,Job Title,Department,Country,City,Source,Industry,Do Not Email,Created Date,Owner,Lifecycle Stage,Created by Marketing
4030965,Fred,Sauer,fred.sauer@example.com,"Pouros, Turcotte and Cummerata",24/11/2021,Email Marketing,160,C-,CTO,Engineering,Canada,Vancouver,,Health Care,,19/01/2021,,2.) MQL,FALSE
4031933,Liana,Dietrich,liana.dietrich@example.com,Torphy-Funk,16/12/2021,AdWords,160,B,CTO,Engineering,New Zealand,Auckland,,Finance & Insurance,,19/01/2021,,2.) MQL,TRUE
4032089,Gennaro,Abbott,gennaro.abbott@example.com,Harris and Sons,28/12/2021,AdWords,160,A,CEO,Operations,Japan,Yokohama,,Telecommunications,,19/01/2021,,2.) MQL,TRUE
4030015,Grant,Hegmann,grant.hegmann@example.com,Abbott-Effertz,21/12/2021,Product Launch - 2021,159,C+,CIO,Engineering,United States,Rochester,,Retail,,19/01/2021,,2.) MQL,FALSE
4030167,Connie,Gerhold,connie.gerhold@example.com,Mueller Group,29/12/2021,Referral Program,159,B,Account Executive,Sales,United Kingdom,Manchester,,Education,,19/01/2021,,2.) MQL,TRUE
4030685,Laila,Mohr,laila.mohr@example.com,Sauer PLC,10/12/2021,Email Marketing,159,C+,Marketing Director,Marketing,Germany,Berlin,,Food Services,,19/01/2021,,2.) MQL,FALSE
4031085,Adriana,Bosco,adriana.bosco@example.com,"O'Hara, Blick and Brakus",10/12/2021,Product Launch - 2021,159,B+,CEO,Operations,United States,San Diego,,Agriculture,,19/01/2021,,2.) MQL,FALSE
4031013,Sofia,Reilly,sofia.reilly@example.com,Bruen Ltd,27/12/2021,Email Marketing,159,A,COO,Operations,Australia,Melbourne,,Telecommunications,,19/01/2021,,2.) MQL,TRUE
4029755,General,Lindgren,general.lindgren@example.com,Treutel-O'Hara,31/12/2021,Email Marketing,158,B+,VP of Marketing,Marketing,Canada,Halifax,,Finance & Insurance,,19/01/2021,,2.) MQL,FALSE
4029879,Nettie,Greenholt,nettie.greenholt@example.com,"Cronin, Koelpin and Davis",20/12/2021,Email Marketing,158,C+,Sales Director,Sales,United States,Atlanta,,Hospitality,,19/01/2021,,2.) MQL,FALSE
4031407,Laverne,Tillman,laverne.tillman@example.com,O'Kon Ltd,19/12/2021,Product Launch - 2021,158,C-,Product Marketing Director,Marketing,United States,Providence,,Arts & Entertainment,,19/01/2021,,2.) MQL,FALSE
4031439,Myrtie,Boehm,myrtie.boehm@example.com,Kub-Osinski,17/12/2021,Website,158,C-,Account Manager,Services,United States,Providence,,Construction,,19/01/2021,,2.) MQL,TRUE
4031927,Floy,Reichel,floy.reichel@example.com,McLaughlin-Schmitt,01/01/2022,Product Launch - 2021,158,C+,Product Marketing Director,Marketing,United States,Baltimore,,Arts & Entertainment,,19/01/2021,,2.) MQL,FALSE
4031995,Shad,Turner,shad.turner@example.com,"Greenholt, O'Kon and Wolf",24/12/2021,AdWords,158,B-,VP of Marketing,Marketing,Canada,Calgary,,Real Estate,,19/01/2021,,2.) MQL,TRUE
4030783,Emie,D'Amore,emie.damore@example.com,Kuphal-Wyman,19/12/2021,Email Marketing,158,A,CFO,Finance,United Kingdom,Aberdeen,,Transportation,,19/01/2021,,2.) MQL,TRUE
4029651,Aliyah,Hayes,aliyah.hayes@example.com,Kling-Howell,30/12/2021,Email Marketing,157,C-,Sales Engineer,Sales,Japan,Kōbe,,Construction,,19/01/2021,,2.) MQL,FALSE
4029889,Osbaldo,Baumbach,osbaldo.baumbach@example.com,Crist-Walter,22/12/2021,Website,157,C+,Sales Director,Sales,United States,Oklahoma City,,Retail,,19/01/2021,,2.) MQL,TRUE
4030561,Maribel,Larson,maribel.larson@example.com,"Ebert, Skiles and Smitham",31/12/2021,Referral Program,157,C+,Account Executive,Sales,United States,Milwaukee,,Transportation,,19/01/2021,,2.) MQL,TRUE
4031859,Andreane,Bins,andreane.bins@example.com,Ernser Inc,31/12/2021,Social Media Marketing,157,B+,VP of Sales,Sales,New Zealand,Wellington,Facebook,Technology,,19/01/2021,,2.) MQL,TRUE
4032095,Oran,Daugherty,oran.daugherty@example.com,"Monahan, Wiza and Bernhard",11/12/2021,Email Marketing,157,B,Account Executive,Sales,United Kingdom,Liverpool,,Retail,,19/01/2021,,2.) MQL,FALSE
4030689,Edwina,Zemlak,edwina.zemlak@example.com,"Hodkiewicz, Robel and Price",18/12/2021,Website,157,A,CFO,Finance,United States,Richmond,,Education,,19/01/2021,,2.) MQL,TRUE
4029805,Verna,Paucek,verna.paucek@example.com,"Bednar, Mraz and Farrell",24/12/2021,Product Launch - 2021,156,B,Customer Service Representative,Services,United States,Kansas City,,Telecommunications,,19/01/2021,,2.) MQL,FALSE
4029859,Rita,Dickens,rita.dickens@example.com,"Walker, Ward and Wilderman",30/12/2021,Website,156,B,Customer Service Representative,Services,Australia,Adelaide,,Retail,,19/01/2021,,2.) MQL,TRUE
4030459,Emely,Hirthe,emely.hirthe@example.com,Spencer-Marquardt,14/12/2021,AdWords,156,B,Account Executive,Sales,United States,Washington,,Manufacturing,,19/01/2021,,2.) MQL,TRUE
4030811,Stephanie,Wolf,stephanie.wolf@example.com,Emmerich and Sons,28/12/2021,AdWords,156,C-,Sales Manager,Sales,France,Marseilles,,Construction,,19/01/2021,,2.) MQL,TRUE
4030841,Fatima,Cartwright,fatima.cartwright@example.com,Ferry-Jenkins,25/12/2021,Website,156,C-,Customer Service Representative,Services,Canada,Winnipeg,,Health Care,,19/01/2021,,2.) MQL,TRUE
4031691,Adrian,Simonis,adrian.simonis@example.com,"Murray, Heidenreich and Beatty",31/12/2021,Email Marketing,156,C-,Demand Generation Manager,Marketing,United States,Hartford,,Real Estate,,19/01/2021,,2.) MQL,FALSE
4031725,Lenny,Raynor,lenny.raynor@example.com,"Kulas, Hoppe and Okuneva",26/12/2021,Email Marketing,156,B,Account Executive,Sales,France,Marseilles,,Education,,19/01/2021,,2.) MQL,FALSE
4031821,Dixie,Kohler,dixie.kohler@example.com,"Leffler, Brekke and Mosciski",13/12/2021,Website,156,B+,VP of Sales,Sales,Ireland,Dublin,,Manufacturing,,19/01/2021,,2.) MQL,TRUE
4032059,Grayce,Schneider,grayce.schneider@example.com,Ryan Ltd,27/12/2021,Website,156,C+,Sales Engineer,Sales,United Kingdom,London,,Telecommunications,,19/01/2021,,2.) MQL,TRUE
4032573,Allan,Kris,allan.kris@example.com,Auer-Murray,31/12/2021,AdWords,156,B,Product Marketing Director,Marketing,Canada,Halifax,,Technology,,19/01/2021,,2.) MQL,TRUE
4032605,Alvina,Casper,alvina.casper@example.com,"Abernathy, Hintz and Koch",30/12/2021,Event Marketing,156,A,CEO,Operations,United Kingdom,Belfast,,Finance & Insurance,,19/01/2021,,2.) MQL,FALSE
4029851,Hudson,Olson,hudson.olson@example.com,Wolff PLC,22/12/2021,AdWords,155,C-,Sales Engineer,Sales,Australia,Perth,,Health Care,,19/01/2021,,2.) MQL,TRUE
4030443,Victoria,King,victoria.king@example.com,Trantow-Lockman,28/12/2021,Social Media Marketing,155,B-,Event Marketing Coordinator,Marketing,Canada,Vancouver,Facebook,Food Services,,19/01/2021,,2.) MQL,TRUE
4030839,Piper,Johns,piper.johns@example.com,Kohler LLC,31/12/2021,AdWords,155,C+,Demand Generation Manager,Marketing,United Kingdom,Edinburgh,,Education,,19/01/2021,,2.) MQL,TRUE
4030993,Brannon,Mitchell,brannon.mitchell@example.com,"Hamill, Murazik and Balistreri",26/12/2021,Social Media Marketing,155,C+,Content Marketing Manager,Marketing,Canada,Quebec City,Facebook,Real Estate,,19/01/2021,,2.) MQL,FALSE
4031179,Jordi,Rowe,jordi.rowe@example.com,Okuneva-McKenzie,31/12/2021,Social Media Marketing,155,C-,CIO,Engineering,United Kingdom,Manchester,Facebook,Food Services,,19/01/2021,,2.) MQL,TRUE
4031305,Reymundo,Moore,reymundo.moore@example.com,Bogisich PLC,01/01/2022,Referral Program,155,C-,Account Manager,Services,United States,Cincinnati,,Arts & Entertainment,,19/01/2021,,2.) MQL,TRUE
4031783,Velda,Powlowski,velda.powlowski@example.com,"Rowe, Effertz and Goyette",31/12/2021,Email Marketing,155,B,Sales Director,Sales,Japan,Yokohama,,Education,,19/01/2021,,2.) MQL,FALSE
4032131,Celestine,Ziemann,celestine.ziemann@example.com,O'Conner and Sons,31/12/2021,Email Marketing,155,B,CIO,Engineering,United States,Cincinnati,,Transportation,,19/01/2021,,2.) MQL,FALSE
4032547,Jayne,Walter,jayne.walter@example.com,Wiza Ltd,01/12/2021,Product Launch - 2021,155,B,Account Manager,Services,Japan,Yokohama,,Finance & Insurance,,19/01/2021,,2.) MQL,FALSE
4032619,Alexandre,Dickinson,alexandre.dickinson@example.com,Goyette-Schneider,05/12/2021,AdWords,155,A,CFO,Finance,Japan,Osaka,,Real Estate,,19/01/2021,,2.) MQL,TRUE
4030001,Adelle,Abbott,adelle.abbott@example.com,Denesik LLC,28/12/2021,AdWords,154,B,Content Marketing Manager,Marketing,Canada,Calgary,,Finance & Insurance,,19/01/2021,,2.) MQL,TRUE
4030047,Sheila,Dach,sheila.dach@example.com,"Block, Purdy and Gleichner",31/12/2021,Event Marketing,154,C-,Sales Manager,Sales,United States,Milwaukee,,Arts & Entertainment,,19/01/2021,,2.) MQL,TRUE
4030197,Margarett,Bogisich,margarett.bogisich@example.com,Crona and Sons,31/12/2021,Event Marketing,154,B,Content Marketing Manager,Marketing,Canada,Calgary,,Retail,,19/01/2021,,2.) MQL,TRUE
4031335,Israel,Gibson,israel.gibson@example.com,Mohr Inc,31/12/2021,AdWords,154,C+,Marketing Director,Marketing,United States,Jacksonville,,Transportation,,19/01/2021,,2.) MQL,TRUE
4032343,Maud,Borer,maud.borer@example.com,"Little, Sporer and Kunde",25/12/2021,Product Launch - 2021,154,C-,Services Manager,Services,United States,Providence,,Health Care,,19/01/2021,,2.) MQL,FALSE
4032361,Mariah,Kohler,mariah.kohler@example.com,Lynch Ltd,11/12/2021,Product Launch - 2021,154,B+,CEO,Operations,United States,Salt Lake City,,Arts & Entertainment,,19/01/2021,,2.) MQL,FALSE
4030327,Annabel,Renner,annabel.renner@example.com,Dare Inc,31/12/2021,Referral Program,154,A,VP of Marketing,Marketing,United States,St. Louis,,Finance & Insurance,,19/01/2021,,2.) MQL,TRUE
4030455,Isac,Ortiz,isac.ortiz@example.com,Kihn PLC,25/11/2021,Website,154,A,COO,Operations,Canada,Ottawa,,Agriculture,,19/01/2021,,2.) MQL,TRUE
4030527,Trevion,Strosin,trevion.strosin@example.com,"Christiansen, Beatty and Hegmann",11/12/2021,Email Marketing,154,A,CEO,Operations,United States,Memphis,,Retail,,19/01/2021,,2.) MQL,TRUE
4031309,Ida,Metz,ida.metz@example.com,Wilkinson LLC,05/12/2021,Referral Program,154,A+,CEO,Operations,United States,Tampa,,Hospitality,,19/01/2021,elizabeth.books@lenoxsoft.com,5.) Closed Won,TRUE
4029555,Rhoda,McKenzie,rhoda.mckenzie@example.com,"Kirlin, Strosin and Jacobs",31/12/2021,AdWords,153,C+,CIO,Engineering,United Kingdom,Glasgow,,Transportation,,19/01/2021,,2.) MQL,TRUE
4030249,Chyna,Berge,chyna.berge@example.com,"Homenick, Bashirian and Hills",30/12/2021,Website,153,B,Content Marketing Manager,Marketing,Germany,Berlin,,Hospitality,,19/01/2021,,2.) MQL,TRUE
4030745,Stephan,Kohler,stephan.kohler@example.com,Cormier-Heller,20/12/2021,Product Launch - 2021,153,C-,Services Directors,Services,United States,Hartford,,Real Estate,,19/01/2021,,2.) MQL,FALSE
4031449,Zane,Corwin,zane.corwin@example.com,Pollich Ltd,18/12/2021,Event Marketing,153,C+,Product Marketing Director,Marketing,Australia,Adelaide,,Telecommunications,,19/01/2021,,2.) MQL,TRUE
4031851,Forest,Swaniawski,forest.swaniawski@example.com,Kulas LLC,30/12/2021,AdWords,153,C-,Sales Representative,Sales,United Kingdom,Birmingham,,Real Estate,,19/01/2021,,2.) MQL,TRUE
4032183,Neil,Corkery,neil.corkery@example.com,"Kautzer, Leannon and Wilderman",28/11/2021,Website,153,C+,Business Development Representative,Sales,United States,Milwaukee,,Telecommunications,,19/01/2021,,2.) MQL,TRUE
4032477,Adolphus,Schmeler,adolphus.schmeler@example.com,"Waelchi, Toy and Klocko",31/12/2021,AdWords,153,C+,Demand Generation Manager,Marketing,Australia,Melbourne,,Transportation,,19/01/2021,,2.) MQL,TRUE
4030377,Katelin,Kuhn,katelin.kuhn@example.com,Kemmer Group,28/12/2021,Email Marketing,153,A+,CEO,Operations,Australia,Hobart,,Finance & Insurance,,19/01/2021,,1.) PreMQL,TRUE
4029621,Manley,Heathcote,manley.heathcote@example.com,Stanton and Sons,01/01/2022,Email Marketing,152,C-,Sales Manager,Sales,United States,San Diego,,Construction,,19/01/2021,,2.) MQL,FALSE
4029647,Augusta,Gerlach,augusta.gerlach@example.com,Anderson-Tremblay,30/12/2021,Social Media Marketing,152,C-,Customer Service Representative,Services,United States,Charlotte,Facebook,Agriculture,,19/01/2021,,2.) MQL,TRUE
4030463,Maximus,Ferry,maximus.ferry@example.com,Murazik-Quitzon,20/12/2021,Product Launch - 2021,152,B+,VP of Engineering,Engineering,United States,Birmingham,,Technology,,19/01/2021,,2.) MQL,FALSE
4030939,John,Ullrich,john.ullrich@example.com,"Sawayn, Rath and Hammes",28/12/2021,AdWords,152,C+,Sales Engineer,Sales,United States,Philadelphia,,Hospitality,,19/01/2021,,2.) MQL,TRUE
4031265,Jerald,Schmitt,jerald.schmitt@example.com,Johnson Inc,19/10/2021,Product Launch - 2021,152,B,Marketing Director,Marketing,United States,Denver,,Manufacturing,,19/01/2021,,2.) MQL,FALSE
4031653,Trycia,Johns,trycia.johns@example.com,Tremblay-Walter,30/12/2021,Product Launch - 2021,152,C-,CTO,Engineering,Belgium,Brussels,,Food Services,,19/01/2021,,2.) MQL,FALSE
4031881,Aiden,Kuhn,aiden.kuhn@example.com,Ritchie Group,13/12/2021,Website,152,B,Business Development Representative,Sales,United States,Seattle,,Hospitality,,19/01/2021,,2.) MQL,TRUE
4030157,Ebba,Kulas,ebba.kulas@example.com,Sporer-Bartell,08/12/2021,Website,152,A,COO,Operations,United States,Charlotte,,Retail,,19/01/2021,,2.) MQL,TRUE
4029971,Llewellyn,Wintheiser,llewellyn.wintheiser@example.com,Lehner Ltd,31/12/2021,Product Launch - 2021,151,B-,VP of Marketing,Marketing,United States,Phoenix,,Arts & Entertainment,,19/01/2021,,2.) MQL,FALSE
4030309,Mandy,Oberbrunner,mandy.oberbrunner@example.com,Mosciski Group,15/12/2021,Email Marketing,151,C-,Customer Service Representative,Services,France,Lyon,,Health Care,,19/01/2021,,2.) MQL,FALSE
4030899,Arnulfo,Dicki,arnulfo.dicki@example.com,Frami Ltd,22/12/2021,AdWords,151,B,Services Directors,Services,United States,Phoenix,,Hospitality,,19/01/2021,,2.) MQL,TRUE
4031193,Anabelle,Doyle,anabelle.doyle@example.com,Quigley PLC,01/01/2022,Partner Collabs,151,C-,Demand Generation Manager,Marketing,Canada,Ottawa,,Construction,,19/01/2021,,2.) MQL,TRUE
4031501,June,Windler,june.windler@example.com,D'Amore Group,22/12/2021,Event Marketing,151,C-,Product Marketing Director,Marketing,United States,Richmond,,Construction,,19/01/2021,,2.) MQL,TRUE
4031507,Lexi,Koelpin,lexi.koelpin@example.com,Howe-Hagenes,15/12/2021,Website,151,B,Account Executive,Sales,France,Marseilles,,Technology,,19/01/2021,,2.) MQL,TRUE
4426252,Bob,Hodges,bhodges@example.com,"Ohana, Inc.",,Event Marketing,150,,President and CEO,CEO,USA,Montgomery,Cold Call,,1,19/01/2021,,2.) MQL,TRUE
4029643,Patsy,Carter,patsy.carter@example.com,Walsh Ltd,31/12/2021,Partner Collabs,150,C-,Demand Generation Manager,Marketing,United Kingdom,Leeds,,Food Services,,19/01/2021,,2.) MQL,TRUE
4030365,Elbert,Harber,elbert.harber@example.com,"Huels, Kunze and Hodkiewicz",16/12/2021,AdWords,150,B+,VP of Marketing,Marketing,New Zealand,Wellington,,Food Services,,19/01/2021,,2.) MQL,TRUE
4031779,Ara,Flatley,ara.flatley@example.com,Gutmann-Lehner,31/12/2021,Website,150,C+,Customer Service Representative,Services,Australia,Brisbane,,Agriculture,,19/01/2021,,2.) MQL,TRUE
4032135,Maia,Cole,maia.cole@example.com,Sauer-Swaniawski,28/11/2021,AdWords,150,C+,Sales Representative,Sales,United States,Miami,,Hospitality,,19/01/2021,,2.) MQL,TRUE
4032453,Timmothy,Balistreri,timmothy.balistreri@example.com,Fisher Group,31/12/2021,Social Media Marketing,150,B+,VP of Sales,Sales,United States,Las Vegas,Facebook,Education,,19/01/2021,,2.) MQL,FALSE
4032575,Emmy,Hammes,emmy.hammes@example.com,Zieme PLC,23/12/2021,Partner Collabs,150,C+,Marketing Manager,Marketing,United States,Buffalo,,Construction,,19/01/2021,,2.) MQL,TRUE
4030165,Viola,Bruen,viola.bruen@example.com,Abernathy Ltd,31/12/2021,Social Media Marketing,150,A,CEO,Operations,United States,Las Vegas,Facebook,Technology,,19/01/2021,,2.) MQL,TRUE
4033151,Irene,Scott,iscott@example.com,Scott Holdings Inc.,01/01/2022,Social Media Marketing,150,A+,VP Human Resources,Finance,USA,Bakersfield,linkedin,Construction,,19/01/2021,,1.) PreMQL,TRUE
4030301,Jaunita,Koepp,jaunita.koepp@example.com,"Gusikowski, Wilkinson and White",01/01/2022,Event Marketing,149,B+,VP of Sales,Sales,Canada,Winnipeg,,Retail,,19/01/2021,,1.) PreMQL,TRUE
4030635,Edison,Schinner,edison.schinner@example.com,"Gaylord, Gottlieb and Schuster",28/12/2021,Email Marketing,149,C+,Product Marketing Manager,Marketing,United Kingdom,Manchester,,Retail,,19/01/2021,,1.) PreMQL,FALSE
4030663,Laurie,Aufderhar,laurie.aufderhar@example.com,Johns-Huel,16/12/2021,Email Marketing,149,C-,CIO,Engineering,United Kingdom,London,,Construction,,19/01/2021,,1.) PreMQL,FALSE
4030707,Kaci,Ferry,kaci.ferry@example.com,Mertz Inc,30/12/2021,Product Launch - 2021,149,C+,Sales Engineer,Sales,United States,Denver,,Telecommunications,,19/01/2021,,1.) PreMQL,FALSE
4031019,Tyree,Corkery,tyree.corkery@example.com,Hudson Ltd,17/12/2021,AdWords,149,C-,Services Manager,Services,United States,Richmond,,Real Estate,,19/01/2021,,1.) PreMQL,TRUE
4031917,Chesley,Borer,chesley.borer@example.com,Pacocha-Hoppe,17/12/2021,Social Media Marketing,149,C+,Sales Engineer,Sales,United Kingdom,Edinburgh,Facebook,Real Estate,,19/01/2021,,1.) PreMQL,TRUE
4032259,Rowena,Reinger,rowena.reinger@example.com,Huels Group,20/12/2021,Event Marketing,149,C-,Account Manager,Services,Australia,Sydney,,Agriculture,,19/01/2021,,1.) PreMQL,TRUE
4032267,Lea,Predovic,lea.predovic@example.com,"Hagenes, Davis and Yundt",31/12/2021,Email Marketing,149,B+,VP of Marketing,Marketing,United States,Atlanta,,Transportation,,19/01/2021,,1.) PreMQL,FALSE
4030159,Nikita,Miller,nikita.miller@example.com,Keeling Inc,08/12/2021,Email Marketing,148,C+,Marketing Director,Marketing,United States,Hartford,,Transportation,,19/01/2021,,1.) PreMQL,FALSE
4030815,Emelia,Runolfsdottir,emelia.runolfsdottir@example.com,Denesik-Hansen,15/12/2021,Social Media Marketing,148,C-,Content Marketing Manager,Marketing,Austria,Vienna,Facebook,Health Care,,19/01/2021,,1.) PreMQL,FALSE
4031467,Jerrod,Hand,jerrod.hand@example.com,Towne and Sons,31/12/2021,Product Launch - 2021,148,C-,Product Marketing Director,Marketing,Spain,Madrid,,Food Services,,19/01/2021,,1.) PreMQL,FALSE
4031603,Jennifer,Kshlerin,jennifer.kshlerin@example.com,"Kemmer, Feil and Kshlerin",24/12/2021,Event Marketing,148,C-,Sales Engineer,Sales,Belgium,Brussels,,Real Estate,,19/01/2021,,1.) PreMQL,TRUE
4031719,Gavin,Sauer,gavin.sauer@example.com,"Reichel, Cruickshank and Cole",28/11/2021,Social Media Marketing,148,B+,Event Marketing Coordinator,Marketing,Australia,Melbourne,Facebook,Education,,19/01/2021,,1.) PreMQL,FALSE
4031957,Maymie,Ward,maymie.ward@example.com,Mitchell Group,01/01/2022,Referral Program,148,C+,Business Development Representative,Sales,Canada,Hamilton,,Telecommunications,,19/01/2021,,1.) PreMQL,TRUE
4032559,Everette,Bartell,everette.bartell@example.com,Howell-Welch,13/12/2021,Partner Collabs,148,B+,VP of Marketing,Marketing,Italy,Rome,,Telecommunications,,19/01/2021,,1.) PreMQL,TRUE
4032621,Samara,Ryan,samara.ryan@example.com,Nitzsche PLC,26/12/2021,Product Launch - 2021,148,B-,VP of Marketing,Marketing,Australia,Canberra,,Food Services,,19/01/2021,,1.) PreMQL,FALSE
4029983,Benjamin,Toy,benjamin.toy@example.com,Daugherty-Swaniawski,21/12/2021,Social Media Marketing,147,C-,Services Directors,Services,United States,New Orleans,Facebook,Health Care,,19/01/2021,,1.) PreMQL,FALSE
4030049,Golden,Turcotte,golden.turcotte@example.com,Nader-Ortiz,31/12/2021,Partner Collabs,147,C-,Account Manager,Services,Italy,Rome,,Health Care,,19/01/2021,,1.) PreMQL,TRUE
4030075,Unique,Tromp,unique.tromp@example.com,"Mertz, Cole and Goyette",21/12/2021,AdWords,147,C+,Product Marketing Director,Marketing,United States,Houston,,Technology,,19/01/2021,,1.) PreMQL,TRUE
4030785,Percival,Labadie,percival.labadie@example.com,"Connelly, Schmidt and Witting",17/12/2021,Referral Program,147,C-,Sales Representative,Sales,United States,Philadelphia,,Arts & Entertainment,,19/01/2021,,1.) PreMQL,TRUE
4031329,Vilma,Ferry,vilma.ferry@example.com,Koepp Ltd,09/12/2021,AdWords,147,B,Sales Manager,Sales,United Kingdom,Birmingham,,Technology,,19/01/2021,,1.) PreMQL,TRUE
4031689,Elyssa,Emmerich,elyssa.emmerich@example.com,Beier-Blick,21/12/2021,AdWords,147,C+,Account Manager,Services,United States,Philadelphia,,Telecommunications,,19/01/2021,,1.) PreMQL,TRUE
4032057,Elfrieda,Bailey,elfrieda.bailey@example.com,Murray-Powlowski,25/11/2021,Event Marketing,147,B-,VP of Engineering,Engineering,United States,Buffalo,,Construction,,19/01/2021,,1.) PreMQL,TRUE
4032327,Brittany,Kassulke,brittany.kassulke@example.com,"Bode, Quigley and O'Hara",31/12/2021,Website,147,A,CFO,Finance,United Kingdom,Leeds,,Arts & Entertainment,,19/01/2021,,1.) PreMQL,TRUE
